severity_id,severity_name,sla,product_type,brand,service_type,incident_type,open_to_close_hour,response_to_resolved_hour,label_multi_severity,label_binary_severity
4,Cosmetic,24x7 4Hrs Resolution Time,Software,VMWare,Request,Configuration Change,3.0,2.9833333333333334,0,0
3,Minor,24x7 4Hrs Response Time,Storage,NetApp,Incident,General Incident,5.716666666666667,0.18333333333333332,1,0
2,Major,24x7 4Hrs Response Time,Server,HPE,Incident,General Incident,28.5,28.25,2,1
1,Critical,24x7 4Hrs Resolution Time,Server,Oracle,Incident,System Board Failure,37.13333333333333,36.18333333333333,3,1
2,Major,24x7 4Hrs Response Time,Software,Oracle,Incident,General Incident,21.5,21.483333333333334,2,1
3,Minor,24x7 4Hrs Response Time,Storage,NetApp,Request,General Incident,0.4,0.25,1,0
3,Minor,24x7 4Hrs Resolution Time,Software,HPE,Request,Software,148.91666666666666,148.91666666666666,1,0
2,Major,24x7 4Hrs Resolution Time,Firewall,Palo Alto,Incident,General Incident,0.85,0.85,2,1
3,Minor,24x7 4Hrs Response Time,Storage,NetApp,Incident,OS / Firmware,703.9833333333333,703.9,1,0
1,Critical,24x7 4Hrs Response Time,Storage,Veritas,Incident,Backup Failure,32.88333333333333,13.8,3,1
1,Critical,24x7 4Hrs Resolution Time,Server,HPE,Incident,General Incident,7.116666666666666,7.0,3,1
3,Minor,24x7 4Hrs Response Time,Storage,NetApp,Request,General Incident,344.1666666666667,343.98333333333335,1,0
4,Cosmetic,24x7 4Hrs Resolution Time,Software,VMWare,Request,Software,5.166666666666667,5.166666666666667,0,0
4,Cosmetic,24x7 4Hrs Resolution Time,Software,VMWare,Request,Maintenance System,10.0,10.0,0,0
3,Minor,24x7 4Hrs Resolution Time,Software,VMWare,Incident,General Incident,0.9,0.9,1,0
4,Cosmetic,24x7 4Hrs Resolution Time,Software,VMWare,Request,Configuration Change,5.5,5.5,0,0
1,Critical,24x7 6Hrs Response Time,Server,HPE,Incident,General Incident,12.583333333333334,12.55,3,1
2,Major,24x7 4Hrs Resolution Time,Server,HPE,Incident,Hard Disk Drive Failure,4.166666666666667,0.38333333333333336,2,1
4,Cosmetic,24x7 4Hrs Resolution Time,Storage,HPE,Incident,General Incident,3.9833333333333334,3.0,0,0
3,Minor,24x7 6Hrs Resolution Time,Software,CIMCO-CMMS,Incident,Software,30.783333333333335,25.283333333333335,1,0
2,Major,24x7 4Hrs Resolution Time,Hardware,Oracle,Incident,Hard Disk Drive Failure,2.0,2.0,2,1
4,Cosmetic,24x7 4Hrs Response Time,Software,VMWare,Request,General Incident,92.18333333333334,91.98333333333333,0,0
2,Major,24x7 4Hrs Resolution Time,Software,VMWare,Incident,Software,0.6,0.43333333333333335,2,1
3,Minor,24x7 6Hrs Resolution Time,Storage,NetApp,Incident,OS / Firmware,56.5,56.5,1,0
1,Critical,24x7 4Hrs Resolution Time,Server,HPE,Incident,General Incident,1186.7833333333333,1186.7833333333333,3,1
2,Major,24x7 6Hrs Response Time,Server,HPE,Incident,General Incident,244.76666666666668,244.68333333333334,2,1
2,Major,24x7 4Hrs Response Time,Storage,NetApp,Incident,Network Card Failure,11.25,10.666666666666666,2,1
2,Major,24x7 6Hrs Resolution Time,Storage,NetApp,Incident,Hard Disk Drive Failure,5.916666666666667,5.666666666666667,2,1
2,Major,9x5 NBD 4Hrs Response Time,Server,HPE,Incident,General Incident,390.51666666666665,390.3666666666667,2,1
2,Major,24x7 4Hrs Resolution Time,Storage,Oracle,Incident,Power Supply Failure,2.0,2.0,2,1
2,Major,24x7 4Hrs Response Time,Software,VMWare,Incident,General Incident,1.35,1.2166666666666666,2,1
3,Minor,24x7 4Hrs Resolution Time,Firewall,Palo Alto,Incident,General Incident,116.76666666666667,28.116666666666667,1,0
3,Minor,24x7 4Hrs Response Time,Storage,NetApp,Incident,General Incident,0.65,0.4666666666666667,1,0
4,Cosmetic,24x7 4Hrs Resolution Time,Switch,HPE,Request,Upgrade Software,14.0,14.0,0,0
2,Major,24x7 4Hrs Resolution Time,Server,HPE,Incident,Hard Disk Drive Failure,25.2,4.0,2,1
2,Major,24x7 4Hrs Resolution Time,Server,IBM,Incident,Hard Disk Drive Failure,4.516666666666667,3.0,2,1
3,Minor,24x7 4Hrs Response Time,Storage,NetApp,Incident,General Incident,47.6,47.38333333333333,1,0
2,Major,24x7 6Hrs Resolution Time,Software,VMWare,Incident,General Incident,28.566666666666666,9.283333333333333,2,1
1,Critical,24x7 4Hrs Resolution Time,Server,HPE,Incident,General Incident,1.2833333333333334,1.0,3,1
4,Cosmetic,24x7 4Hrs Response Time,Software,VMWare,Request,General Incident,1.3,1.0,0,0
2,Major,24x7 4Hrs Resolution Time,Server,HPE,Incident,General Incident,12.533333333333333,12.533333333333333,2,1
2,Major,24x7 6Hrs Resolution Time,Software,SAPB1,Incident,Software,173.86666666666667,170.36666666666667,2,1
2,Major,24x7 4Hrs Response Time,Software,VMWare,Incident,General Incident,3.183333333333333,3.0,2,1
2,Major,24x7 4Hrs Resolution Time,Firewall,Palo Alto,Incident,General Incident,0.6666666666666666,0.65,2,1
2,Major,24x7 4Hrs Resolution Time,Firewall,Palo Alto,Incident,General Incident,0.6666666666666666,0.65,2,1
3,Minor,24x7 4Hrs Resolution Time,Server,Cisco,Request,OS / Firmware,145.11666666666667,139.2,1,0
2,Major,24x7 6Hrs Resolution Time,Storage,HPE,Incident,Hard Disk Drive Failure,5.5,4.0,2,1
2,Major,24x7 6Hrs Response Time,Software,Veritas,Incident,Backup Failure,1220.6166666666666,533.1166666666667,2,1
4,Cosmetic,24x7 4Hrs Response Time,Storage,NetApp,Request,General Incident,3.5,3.5,0,0
3,Minor,24x7 4Hrs Response Time,Storage,NetApp,Request,Software,6.466666666666667,4.816666666666666,1,0
3,Minor,8x5 4Hrs Response Time,Storage,EMC,Incident,Hard Disk Drive Failure,27.816666666666666,6.9,1,0
3,Minor,24x7 6Hrs Resolution Time,Software,NetApp,Incident,General Incident,185.08333333333334,5.4,1,0
2,Major,24x7 6Hrs Resolution Time,Software,VMWare,Incident,General Incident,1.4,0.5833333333333334,2,1
1,Critical,24x7 4Hrs Resolution Time,Server,HPE,Incident,Hard Disk Drive Failure,4.6,4.5,3,1
2,Major,24x7 4Hrs Resolution Time,Firewall,Palo Alto,Incident,General Incident,0.7833333333333333,0.75,2,1
3,Minor,24x7 4Hrs Response Time,Storage,NetApp,Incident,General Incident,1.1333333333333333,1.05,1,0
4,Cosmetic,8x5 4Hrs Response Time,Server,HPE,Request,Configuration Change,2.25,1.75,0,0
2,Major,24x7 4Hrs Response Time,Server,HPE,Incident,Hard Disk Drive Failure,5.5,5.0,2,1
4,Cosmetic,24x7 4Hrs Resolution Time,Access Point,Cisco,Request,General Incident,33.016666666666666,21.783333333333335,0,0
2,Major,24x7 4Hrs Resolution Time,Server,HPE,Incident,General Incident,34.11666666666667,34.0,2,1
2,Major,24x7 4Hrs Resolution Time,Hardware,Oracle,Incident,Hard Disk Drive Failure,49.0,47.916666666666664,2,1
2,Major,24x7 4Hrs Resolution Time,Software,Oracle,Incident,General Incident,4.6,4.6,2,1
3,Minor,24x7 4Hrs Response Time,Storage,NetApp,Incident,Controller/Node Failure,34.25,0.8666666666666667,1,0
2,Major,9x5 NBD 4Hrs Response Time,Server,HPE,Incident,CPU Failure,169.21666666666667,165.1,2,1
4,Cosmetic,24x7 4Hrs Response Time,Software,Trend Micro,Request,General Incident,412.93333333333334,412.6666666666667,0,0
4,Cosmetic,24x7 4Hrs Resolution Time,Server,Oracle,Request,Software,4.0,4.0,0,0
2,Major,24x7 6Hrs Response Time,Server,HPE,Incident,Memory Failure,94.36666666666666,94.15,2,1
2,Major,24x7 4Hrs Resolution Time,Server,HPE,Incident,General Incident,6.566666666666666,6.5,2,1
3,Minor,24x7 6Hrs Resolution Time,Software,SAPB1,Incident,Software,53.93333333333333,53.55,1,0
2,Major,8x5 4Hrs Response Time,Switch,HPE,Incident,Network Adapter Failure,1.2833333333333334,1.1666666666666667,2,1
3,Minor,24x7 4Hrs Response Time,Storage,NetApp,Incident,Other Failure,2103.0,2102.9166666666665,1,0
4,Cosmetic,24x7 4Hrs Resolution Time,Switch,Cisco,Incident,General Incident,1.1666666666666667,1.1666666666666667,0,0
3,Minor,24x7 4Hrs Response Time,Storage,NetApp,Incident,General Incident,13.966666666666667,13.766666666666667,1,0
2,Major,24x7 4Hrs Response Time,Software,HPE,Incident,General Incident,198.0,197.55,2,1
3,Minor,24x7 4Hrs Response Time,Software,VMWare,Incident,General Incident,2.816666666666667,2.6666666666666665,1,0
2,Major,24x7 6Hrs Resolution Time,Notebook,DELL,Incident,Software,50.6,50.5,2,1
2,Major,24x7 4Hrs Resolution Time,Switch,HPE,Incident,Configuration Change,19.0,10.916666666666666,2,1
2,Major,24x7 4Hrs Resolution Time,Software,Veeam,Incident,Software,671.9833333333333,0.8833333333333333,2,1
3,Minor,24x7 4Hrs Resolution Time,Software,VMWare,Incident,Software,41.8,41.55,1,0
3,Minor,24x7 4Hrs Resolution Time,Software,Oracle,Incident,OS / Firmware,3.1,3.0,1,0
3,Minor,24x7 6Hrs Resolution Time,Software,VMWare,Incident,General Incident,42.9,41.06666666666667,1,0
2,Major,24x7 4Hrs Resolution Time,Storage,HPE,Incident,Power Supply Failure,2.966666666666667,2.5,2,1
1,Critical,24x7 4Hrs Response Time,Server,Cisco,Incident,Memory Failure,20.0,19.883333333333333,3,1
2,Major,24x7 4Hrs Resolution Time,Hardware,Oracle,Incident,Hard Disk Drive Failure,52.0,38.916666666666664,2,1
3,Minor,24x7 4Hrs Response Time,Storage,NetApp,Request,General Incident,2022.5833333333333,1941.9666666666667,1,0
2,Major,24x7 6Hrs Resolution Time,Storage,YIP,Incident,OS / Firmware,228.51666666666668,4.3,2,1
4,Cosmetic,24x7 6Hrs Resolution Time,Storage,YIP,Request,Maintenance System,7.5,7.5,0,0
1,Critical,9x5 NBD 4Hrs Response Time,Server,HPE,Incident,Memory Failure,5.75,5.0,3,1
4,Cosmetic,24x7 4Hrs Response Time,Storage,NetApp,Incident,General Incident,40.6,31.6,0,0
4,Cosmetic,24x7 4Hrs Resolution Time,Storage,HPE,Request,OS / Firmware,2.0,1.9833333333333334,0,0
3,Minor,24x7 4Hrs Response Time,Storage,NetApp,Incident,General Incident,5.733333333333333,3.3666666666666667,1,0
3,Minor,24x7 4Hrs Response Time,Software,VMWare,Incident,General Incident,10.6,10.45,1,0
2,Major,24x7 4Hrs Response Time,Software,VMWare,Incident,Software,1.4166666666666667,1.0,2,1
3,Minor,24x7 6Hrs Resolution Time,Storage,NetApp,Incident,Hard Disk Drive Failure,4.533333333333333,4.533333333333333,1,0
2,Major,24x7 4Hrs Resolution Time,Server,HPE,Incident,Hard Disk Drive Failure,5.616666666666666,0.65,2,1
2,Major,24x7 4Hrs Resolution Time,Storage,HPE,Incident,Hard Disk Drive Failure,6.35,6.0,2,1
2,Major,24x7 4Hrs Response Time,Software,VMWare,Incident,General Incident,30.9,17.6,2,1
2,Major,24x7 4Hrs Response Time,Software,VMWare,Incident,General Incident,3.8333333333333335,3.3833333333333333,2,1
3,Minor,24x7 4Hrs Resolution Time,Hardware,Oracle,Request,Software,48.5,47.416666666666664,1,0
2,Major,24x7 4Hrs Resolution Time,Server,HPE,Incident,General Incident,16.883333333333333,16.85,2,1
2,Major,24x7 4Hrs Resolution Time,Server,HPE,Incident,Hard Disk Drive Failure,4.383333333333334,3.0,2,1
2,Major,24x7 4Hrs Resolution Time,Server,HPE,Incident,Hard Disk Drive Failure,5.166666666666667,1.9166666666666667,2,1
2,Major,24x7 4Hrs Resolution Time,Server,HPE,Incident,General Incident,6.7,6.583333333333333,2,1
2,Major,9x5 NBD 4Hrs Response Time,Server,HPE,Incident,Memory Failure,96.0,94.88333333333334,2,1
4,Cosmetic,24x7 4Hrs Resolution Time,Software,VMWare,Request,General Incident,3.0,2.9833333333333334,0,0
2,Major,24x7 4Hrs Resolution Time,Firewall,Palo Alto,Incident,Software,13.666666666666666,0.8333333333333334,2,1
3,Minor,24x7 4Hrs Response Time,Storage,NetApp,Request,General Incident,75.51666666666667,48.0,1,0
2,Major,24x7 4Hrs Response Time,Software,VMWare,Incident,Software,11.333333333333334,11.0,2,1
3,Minor,24x7 4Hrs Resolution Time,Storage,NetApp,Incident,Other Failure,30.833333333333332,30.833333333333332,1,0
2,Major,24x7 4Hrs Resolution Time,Firewall,Palo Alto,Incident,General Incident,0.6666666666666666,0.6666666666666666,2,1
2,Major,24x7 4Hrs Resolution Time,Server,HPE,Incident,Hard Disk Drive Failure,5.15,0.2,2,1
2,Major,24x7 4Hrs Resolution Time,Hardware,Oracle,Incident,Hard Disk Drive Failure,52.0,47.75,2,1
3,Minor,8x5 4Hrs Response Time,Storage,EMC,Request,Report,1682.7666666666667,1682.6,1,0
4,Cosmetic,24x7 6Hrs Resolution Time,Server,DELL,Request,General Incident,195.78333333333333,194.95,0,0
3,Minor,24x7 6Hrs Resolution Time,Software,VMWare,Incident,General Incident,21.6,21.116666666666667,1,0
2,Major,24x7 6Hrs Resolution Time,Server,HPE,Incident,Hard Disk Drive Failure,3.316666666666667,3.0,2,1
2,Major,24x7 4Hrs Resolution Time,Server,HPE,Incident,General Incident,1222.4333333333334,1220.9166666666667,2,1
2,Major,24x7 4Hrs Resolution Time,Hardware,Oracle,Incident,Hard Disk Drive Failure,123.0,118.91666666666667,2,1
2,Major,24x7 4Hrs Resolution Time,Storage,Oracle,Incident,Hard Disk Drive Failure,6.25,6.25,2,1
2,Major,24x7 4Hrs Resolution Time,Storage,Oracle,Incident,Controller/Node Failure,102.03333333333333,101.98333333333333,2,1
2,Major,24x7 4Hrs Resolution Time,Server,HPE,Incident,General Incident,10.916666666666666,10.833333333333334,2,1
2,Major,24x7 4Hrs Resolution Time,Server,HPE,Incident,System Board Failure,5.45,4.0,2,1
2,Major,24x7 6Hrs Resolution Time,Storage,YIP,Incident,General Incident,1501.9666666666667,1499.4,2,1
3,Minor,24x7 4Hrs Resolution Time,Server,HPE,Incident,Software,3.6666666666666665,3.3333333333333335,1,0
3,Minor,8x5 4Hrs Response Time,Storage,EMC,Incident,Hard Disk Drive Failure,24.016666666666666,23.933333333333334,1,0
2,Major,24x7 4Hrs Resolution Time,Server,HPE,Incident,Memory Failure,80.5,5.983333333333333,2,1
3,Minor,24x7 6Hrs Resolution Time,Software,VMWare,Incident,General Incident,67.33333333333333,1.7333333333333334,1,0
1,Critical,24x7 4Hrs Resolution Time,Server,HPE,Incident,Hard Disk Drive Failure,7.333333333333333,7.166666666666667,3,1
2,Major,24x7 4Hrs Resolution Time,Server,HPE,Incident,General Incident,3.0,1.3333333333333333,2,1
3,Minor,24x7 6Hrs Resolution Time,Storage,NetApp,Request,General Incident,7.983333333333333,7.783333333333333,1,0
2,Major,24x7 4Hrs Response Time,Software,Veritas,Incident,General Incident,1.2833333333333334,1.0,2,1
2,Major,24x7 4Hrs Resolution Time,Server,HPE,Incident,General Incident,9.65,7.533333333333333,2,1
2,Major,24x7 4Hrs Response Time,Storage,NetApp,Incident,Hard Disk Drive Failure,3.0833333333333335,2.9166666666666665,2,1
2,Major,24x7 4Hrs Resolution Time,Software,VMWare,Incident,Software,1651.5,1651.4833333333333,2,1
3,Minor,24x7 4Hrs Resolution Time,Storage,HPE,Incident,Hard Disk Drive Failure,2.0,2.0,1,0
3,Minor,24x7 6Hrs Resolution Time,Software,VMWare,Incident,General Incident,7.733333333333333,4.0,1,0
3,Minor,24x7 4Hrs Resolution Time,Storage,NetApp,Incident,Hard Disk Drive Failure,4.366666666666666,2.3333333333333335,1,0
2,Major,24x7 4Hrs Resolution Time,Server,HPE,Incident,General Incident,112.8,108.71666666666667,2,1
3,Minor,24x7 4Hrs Response Time,Software,VMWare,Incident,Software,21.016666666666666,20.816666666666666,1,0
2,Major,24x7 4Hrs Resolution Time,Storage,NetApp,Incident,Hard Disk Drive Failure,2.0,2.0,2,1
4,Cosmetic,24x7 4Hrs Response Time,Software,VMWare,Request,General Incident,2.816666666666667,2.5,0,0
2,Major,24x7 4Hrs Resolution Time,Hardware,Oracle,Incident,Hard Disk Drive Failure,216.91666666666666,214.91666666666666,2,1
2,Major,24x7 4Hrs Resolution Time,Server,HPE,Incident,General Incident,10.883333333333333,10.716666666666667,2,1
2,Major,24x7 4Hrs Resolution Time,Software,HPE,Request,CPU Failure,3.25,3.1,2,1
2,Major,24x7 4Hrs Resolution Time,Software,VMWare,Incident,Software,7.25,7.133333333333334,2,1
4,Cosmetic,24x7 6Hrs Resolution Time,Storage,YIP,Request,Configuration Change,1196.8333333333333,1196.8333333333333,0,0
2,Major,24x7 6Hrs Resolution Time,Storage,HPE,Incident,Power Supply Failure,99.61666666666666,99.48333333333333,2,1
4,Cosmetic,24x7 4Hrs Resolution Time,Software,VMWare,Request,Maintenance System,15.0,15.0,0,0
2,Major,24x7 4Hrs Resolution Time,Server,HPE,Incident,Hard Disk Drive Failure,7.75,7.683333333333334,2,1
3,Minor,24x7 4Hrs Response Time,Storage,NetApp,Incident,General Incident,8.45,7.85,1,0
3,Minor,24x7 6Hrs Resolution Time,Software,VMWare,Incident,General Incident,1.0333333333333334,1.0333333333333334,1,0
2,Major,24x7 4Hrs Resolution Time,Server,HPE,Incident,Hard Disk Drive Failure,6.166666666666667,0.16666666666666666,2,1
1,Critical,24x7 4Hrs Resolution Time,Server,HPE,Incident,Hard Disk Drive Failure,9.783333333333333,9.683333333333334,3,1
3,Minor,24x7 4Hrs Response Time,Storage,NetApp,Request,General Incident,1203.4333333333334,1.25,1,0
3,Minor,24x7 4Hrs Response Time,Storage,NetApp,Request,General Incident,339.01666666666665,147.45,1,0
2,Major,8x5 4Hrs Response Time,Server,HPE,Incident,Hard Disk Drive Failure,26.0,12.0,2,1
2,Major,24x7 4Hrs Resolution Time,Firewall,Palo Alto,Incident,General Incident,0.5666666666666667,0.55,2,1
3,Minor,24x7 4Hrs Resolution Time,Software,VMWare,Incident,Software,2.0,1.9833333333333334,1,0
2,Major,24x7 4Hrs Resolution Time,Server,HPE,Incident,Hard Disk Drive Failure,4.166666666666667,0.36666666666666664,2,1
2,Major,24x7 6Hrs Resolution Time,Software,VMWare,Incident,General Incident,1.9166666666666667,1.7,2,1
4,Cosmetic,24x7 6Hrs Resolution Time,Storage,NetApp,Incident,General Incident,456.96666666666664,456.8833333333333,0,0
2,Major,24x7 4Hrs Resolution Time,Firewall,Palo Alto,Incident,General Incident,0.6166666666666667,0.4166666666666667,2,1
4,Cosmetic,24x7 4Hrs Response Time,Server,DELL,Request,General Incident,1.6833333333333333,1.3833333333333333,0,0
3,Minor,24x7 6Hrs Resolution Time,Storage,NetApp,Incident,General Incident,2.4833333333333334,0.7,1,0
2,Major,24x7 4Hrs Response Time,Server,HPE,Incident,Network Card Failure,6.166666666666667,6.0,2,1
2,Major,24x7 4Hrs Resolution Time,Hardware,Oracle,Incident,General Incident,7.166666666666667,7.0,2,1
2,Major,24x7 4Hrs Response Time,Server,HPE,Incident,Memory Failure,7.833333333333333,7.583333333333333,2,1
2,Major,24x7 4Hrs Resolution Time,Server,HPE,Incident,General Incident,7.083333333333333,6.966666666666667,2,1
2,Major,24x7 4Hrs Response Time,Server,HPE,Incident,General Incident,429.35,165.4,2,1
4,Cosmetic,24x7 4Hrs Resolution Time,Storage,HPE,Request,Upgrade Software,7.0,6.983333333333333,0,0
2,Major,24x7 4Hrs Response Time,Server,HPE,Incident,General Incident,7.916666666666667,7.833333333333333,2,1
2,Major,24x7 4Hrs Resolution Time,Server,HPE,Incident,General Incident,1.9,1.8166666666666667,2,1
3,Minor,24x7 4Hrs Resolution Time,Server,HPE,Incident,Other Failure,0.5,0.03333333333333333,1,0
3,Minor,24x7 4Hrs Resolution Time,Storage,HPE,Incident,Hard Disk Drive Failure,4.45,3.0,1,0
4,Cosmetic,24x7 4Hrs Response Time,Software,VMWare,Request,General Incident,0.9833333333333333,0.5833333333333334,0,0
2,Major,24x7 4Hrs Resolution Time,Server,HPE,Incident,General Incident,8.85,8.666666666666666,2,1
4,Cosmetic,24x7 4Hrs Resolution Time,Server,HPE,Request,Configuration Change,7.0,6.5,0,0
2,Major,24x7 4Hrs Resolution Time,Server,HPE,Incident,General Incident,5.366666666666666,5.3,2,1
2,Major,24x7 6Hrs Resolution Time,Software,SAPB1,Incident,Software,146.31666666666666,146.31666666666666,2,1
4,Cosmetic,24x7 4Hrs Response Time,Software,VMWare,Request,General Incident,7.0,6.0,0,0
3,Minor,24x7 4Hrs Resolution Time,Storage,NetApp,Incident,Hard Disk Drive Failure,29.166666666666668,29.15,1,0
2,Major,9x5 NBD 4Hrs Response Time,Server,HPE,Incident,Memory Failure,2878.0,0.5,2,1
2,Major,24x7 4Hrs Resolution Time,Server,HPE,Incident,General Incident,8.666666666666666,8.45,2,1
2,Major,24x7 4Hrs Response Time,Storage,NetApp,Incident,Upgrade Software,1008.5,1008.5,2,1
3,Minor,8x5 4Hrs Response Time,Storage,EMC,Incident,Hard Disk Drive Failure,11.45,11.383333333333333,1,0
4,Cosmetic,24x7 4Hrs Response Time,Storage,NetApp,Request,Upgrade Software,1532.7833333333333,1532.7666666666667,0,0
2,Major,24x7 4Hrs Resolution Time,Software,VMWare,Incident,Software,433.3666666666667,433.31666666666666,2,1
2,Major,24x7 4Hrs Resolution Time,Server,HPE,Incident,General Incident,122.68333333333334,122.6,2,1
3,Minor,24x7 4Hrs Response Time,Software,Red Hat,Incident,General Incident,184.85,63.333333333333336,1,0
4,Cosmetic,24x7 4Hrs Response Time,Software,VMWare,Request,General Incident,10.65,10.0,0,0
2,Major,24x7 4Hrs Resolution Time,Server,HPE,Request,Software,6.25,5.983333333333333,2,1
