id,severity_id,severity_name,count_detail,sla,product_type,brand,service_type,incident_type,open_datetime,close_datetime,response_datetime,resolved_datetime,updated_at,imported_at
68,3,Minor,1,24x7 6Hrs Resolution Time,Software,VMWare,Incident,General Incident,2022-02-21 16:30:00,2022-02-21 20:29:00,2022-02-21 16:30:00,2022-02-21 20:29:00,2022-03-31 19:35:13,2023-02-22 16:41:28.740783
140,3,Minor,1,24x7 4Hrs Response Time,Storage,NetApp,Request,Software,2022-02-21 15:26:00,2022-03-07 17:30:00,2022-02-21 15:40:00,2022-03-07 16:58:00,2022-05-01 22:26:32,2023-02-22 16:41:28.740783
55,3,Minor,1,8x5 4Hrs Response Time,Storage,EMC,Incident,Hard Disk Drive Failure,2022-02-21 10:45:00,2022-02-22 11:20:00,2022-02-21 10:49:00,2022-02-22 11:20:00,2022-03-29 14:12:46,2023-02-22 16:41:28.740783
276,3,Minor,0,24x7 4Hrs Resolution Time,Hardware,Oracle,Incident,General Incident,2022-02-21 12:00:00,2022-02-21 16:00:00,2022-02-21 13:00:00,2022-02-21 16:00:00,2022-04-05 13:04:36,2023-02-22 16:41:28.740783
591,3,Minor,2,24x7 4Hrs Response Time,Storage,NetApp,Request,General Incident,2020-09-23 14:02:00,2020-10-01 12:15:00,2020-09-23 14:02:00,2020-09-28 15:20:00,2022-05-06 20:34:12,2023-02-22 16:41:28.740783
1586,4,Cosmatic,1,24x7 4Hrs Response Time,Software,VMWare,Request,General Incident,2022-07-08 08:46:00,2022-07-08 17:00:00,2022-07-08 09:00:00,2022-07-08 17:00:00,2022-10-01 19:42:19,2023-02-22 16:41:28.740783
1051,4,Cosmatic,1,24x7 6Hrs Resolution Time,Server,Nutanix,Request,General Incident,2022-07-08 13:29:00,2022-07-08 22:57:00,2022-07-08 13:30:00,2022-07-08 22:57:00,2022-10-10 20:06:00,2023-02-22 16:41:28.740783
1054,2,Major,1,24x7 6Hrs Resolution Time,Software,VMWare,Incident,General Incident,2022-07-08 12:12:00,2022-07-08 14:07:00,2022-07-08 12:25:00,2022-07-08 14:07:00,2022-07-11 10:57:42,2023-02-22 16:41:28.740783
1063,2,Major,1,24x7 4Hrs Resolution Time,Storage,HPE,Incident,Hard Disk Drive Failure,2022-07-08 17:00:00,2022-07-08 21:00:00,2022-07-08 18:00:00,2022-07-08 21:00:00,2022-07-12 11:15:48,2023-02-22 16:41:28.740783
704,3,Minor,1,24x7 4Hrs Response Time,Storage,NetApp,Request,Upgrade Software,2021-06-11 17:05:00,2021-06-16 16:14:00,2021-06-11 17:10:00,2021-06-16 16:14:00,2022-05-11 02:32:43,2023-02-22 16:41:28.740783
2059,4,Cosmatic,2,24x7 4Hrs Resolution Time,Server,Oracle,Request,Configuration Change,2022-12-26 09:00:00,2022-12-26 11:00:00,2022-12-26 09:00:00,2022-12-26 11:00:00,2023-01-03 11:51:33,2023-02-22 16:41:28.740783
1090,2,Major,0,24x7 4Hrs Resolution Time,Hardware,Oracle,Incident,Hard Disk Drive Failure,2022-07-19 09:00:00,2022-07-20 13:00:00,2022-07-19 09:15:00,2022-07-20 13:00:00,2022-07-26 10:55:22,2023-02-22 16:41:28.740783
1091,2,Major,0,24x7 4Hrs Resolution Time,Hardware,Oracle,Incident,Hard Disk Drive Failure,2022-07-19 09:00:00,2022-07-20 13:00:00,2022-07-19 09:15:00,2022-07-20 13:00:00,2022-07-26 10:54:11,2023-02-22 16:41:28.740783
1095,2,Major,4,24x7 4Hrs Response Time,Server,HPE,Incident,General Incident,2022-07-19 10:19:00,2022-07-25 20:28:00,2022-07-19 10:33:00,2022-07-25 20:28:00,2022-07-27 07:59:37,2023-02-22 16:41:28.740783
1142,4,Cosmatic,1,24x7 6Hrs Resolution Time,Software,VMWare,Request,General Incident,2022-07-19 09:17:00,2022-07-19 10:09:00,2022-07-19 09:17:00,2022-07-19 10:09:00,2022-10-10 20:08:05,2023-02-22 16:41:28.740783
247,2,Major,1,24x7 6Hrs Resolution Time,Server,DELL,Incident,General Incident,2022-03-18 19:24:00,2022-03-24 14:03:00,2022-03-18 19:24:00,2022-03-21 14:03:00,2022-04-04 23:28:38,2023-02-22 16:41:28.740783
50,3,Minor,2,24x7 6Hrs Resolution Time,Server,DELL,Incident,General Incident,2022-03-18 19:24:00,2022-03-21 11:00:00,2022-03-18 19:32:00,2022-03-21 11:00:00,2022-03-29 13:52:53,2023-02-22 16:41:28.740783
278,3,Minor,0,24x7 4Hrs Resolution Time,Hardware,Oracle,Incident,General Incident,2022-03-18 10:11:00,2022-03-18 12:30:00,2022-03-18 10:30:00,2022-03-18 12:30:00,2022-04-05 13:13:22,2023-02-22 16:41:28.740783
401,3,Minor,1,24x7 4Hrs Response Time,Hardware,HPE,Incident,General Incident,2022-03-18 11:43:00,2022-03-18 15:00:00,2022-03-18 11:50:00,2022-03-18 15:00:00,2022-04-19 08:28:55,2023-02-22 16:41:28.740783
379,2,Major,1,24x7 4Hrs Resolution Time,Storage,HPE,Incident,General Incident,2022-03-18 17:28:00,2022-03-18 21:00:00,2022-03-18 18:00:00,2022-03-18 21:00:00,2022-04-12 16:23:23,2023-02-22 16:41:28.740783
197,1,Critical,0,24x7 4Hrs Resolution Time,Server,HPE,Request,General Incident,2022-03-18 17:50:00,2022-03-19 03:00:00,2022-03-18 18:00:00,2022-03-19 03:00:00,2022-04-04 14:06:50,2023-02-22 16:41:28.740783
12,3,Minor,1,24x7 4Hrs Resolution Time,Server,HPE,Request,General Incident,2022-03-18 17:50:00,2022-03-19 03:00:00,2022-03-18 18:00:00,2022-03-19 03:00:00,2022-03-29 14:18:33,2023-02-22 16:41:28.740783
1682,2,Major,11,24x7 4Hrs Resolution Time,Software,Red Hat,Incident,General Incident,2022-10-12 14:14:00,2022-12-14 17:26:00,2022-10-12 15:57:00,2022-12-14 17:26:00,2023-02-07 13:48:31,2023-02-22 16:41:28.740783
1829,3,Minor,2,24x7 4Hrs Resolution Time,Storage,Oracle,Incident,Maintenance System,2022-10-12 13:30:00,2022-10-12 15:30:00,2022-10-12 13:30:00,2022-10-12 15:30:00,2022-12-01 10:04:59,2023-02-22 16:41:28.740783
1890,4,Cosmatic,2,24x7 4Hrs Response Time,Software,VMWare,Request,General Incident,2022-10-12 10:21:00,2022-10-12 21:00:00,2022-10-12 11:00:00,2022-10-12 21:00:00,2022-11-23 07:56:50,2023-02-22 16:41:28.740783
1670,4,Cosmatic,6,24x7 4Hrs Response Time,Other,Veritas,Request,Configuration Change,2022-10-12 14:42:00,2022-10-24 12:55:00,2022-10-12 14:55:00,2022-10-21 13:37:00,2022-10-28 13:20:23,2023-02-22 16:41:28.740783
1856,2,Major,3,24x7 4Hrs Response Time,Server,HPE,Incident,Memory Failure,2022-11-16 07:32:00,2022-11-16 15:00:00,2022-11-16 08:30:00,2022-11-16 15:00:00,2022-11-16 22:00:12,2023-02-22 16:41:28.740783
1859,2,Major,2,24x7 4Hrs Response Time,Software,Veritas,Incident,Software,2022-11-16 15:40:00,2022-11-17 15:00:00,2022-11-16 16:30:00,2022-11-17 15:00:00,2022-11-18 22:22:30,2023-02-22 16:41:28.740783
1858,4,Cosmatic,1,24x7 4Hrs Response Time,Software,VMWare,Request,General Incident,2022-11-16 16:50:00,2022-11-17 10:59:00,2022-11-16 16:55:00,2022-11-17 10:59:00,2022-12-23 14:38:45,2023-02-22 16:41:28.740783
1910,4,Cosmatic,1,24x7 4Hrs Response Time,Software,VMWare,Request,General Incident,2022-11-16 09:54:00,2022-11-16 17:00:00,2022-11-16 10:00:00,2022-11-16 17:00:00,2022-11-23 08:39:33,2023-02-22 16:41:28.740783
1855,4,Cosmatic,10,24x7 4Hrs Resolution Time,Other,F5,Request,General Incident,2022-11-16 14:49:00,2022-12-20 00:42:00,2022-11-16 14:58:00,2022-11-30 16:06:00,2022-12-20 10:43:57,2023-02-22 16:41:28.740783
975,3,Minor,1,24x7 4Hrs Response Time,Software,Veritas,Incident,General Incident,2022-06-23 09:29:00,2022-06-23 14:00:00,2022-06-23 09:44:00,2022-06-23 13:56:00,2022-06-23 17:17:53,2023-02-22 16:41:28.740783
992,2,Major,2,24x7 4Hrs Resolution Time,Storage,NetApp,Incident,General Incident,2022-06-23 18:02:00,2022-06-30 07:52:00,2022-06-23 19:51:00,2022-06-30 07:52:00,2022-07-01 13:12:01,2023-02-22 16:41:28.740783
999,2,Major,1,24x7 4Hrs Resolution Time,Server,HPE,Request,General Incident,2022-06-23 16:13:00,2022-06-23 22:00:00,2022-06-23 18:00:00,2022-06-23 22:00:00,2022-06-28 10:22:09,2023-02-22 16:41:28.740783
985,2,Major,1,9x5xNBD 4Hrs Response Time,Server,HPE,Incident,Memory Failure,2022-06-23 11:00:00,2022-06-27 11:00:00,2022-06-23 11:07:00,2022-06-27 10:00:00,2022-06-28 10:38:40,2023-02-22 16:41:28.740783
1432,2,Major,1,24x7 4Hrs Resolution Time,Hardware,Oracle,Incident,Hard Disk Drive Failure,2022-09-12 10:10:00,2022-09-16 11:59:00,2022-09-12 10:30:00,2022-09-16 11:59:00,2022-11-07 13:39:43,2023-02-22 16:41:28.740783
1421,2,Major,3,24x7 4Hrs Resolution Time,Storage,NetApp,Incident,General Incident,2022-09-12 12:41:00,2022-09-12 22:50:00,2022-09-12 13:06:00,2022-09-12 22:50:00,2022-09-12 23:04:43,2023-02-22 16:41:28.740783
1419,2,Major,1,24x7 4Hrs Resolution Time,Server,HPE,Incident,General Incident,2022-09-12 09:57:00,2022-09-12 13:18:00,2022-09-12 10:01:00,2022-09-12 13:18:00,2022-09-12 13:59:15,2023-02-22 16:41:28.740783
1793,4,Cosmatic,1,24x7 4Hrs Resolution Time,Storage,NetApp,Incident,Hard Disk Drive Failure,2022-09-12 10:00:00,2022-09-12 12:00:00,2022-09-12 10:00:00,2022-09-12 12:00:00,2022-11-09 11:58:30,2023-02-22 16:41:28.740783
1443,4,Cosmatic,1,24x7 4Hrs Resolution Time,Software,VMWare,Request,Upgrade Software,2022-09-12 20:00:00,2022-09-13 02:00:00,2022-09-12 20:00:00,2022-09-13 02:00:00,2022-09-14 23:09:37,2023-02-22 16:41:28.740783
1609,4,Cosmatic,1,24x7 4Hrs Response Time,Software,VMWare,Request,General Incident,2022-09-12 08:53:00,2022-09-12 17:00:00,2022-09-12 09:00:00,2022-09-12 17:00:00,2022-10-01 20:12:49,2023-02-22 16:41:28.740783
1866,2,Major,2,24x7 4Hrs Resolution Time,Storage,EMC,Incident,Hard Disk Drive Failure,2022-11-18 23:45:00,2022-11-20 13:11:00,2022-11-18 23:53:00,2022-11-19 06:00:00,2022-11-21 08:56:09,2023-02-22 16:41:28.740783
1938,2,Major,3,24x7 6Hrs Response Time,Software,Veritas,Incident,Backup Failure,2022-11-18 11:10:00,2022-12-12 22:00:00,2022-11-18 11:14:00,2022-12-12 22:00:00,2023-01-10 13:23:23,2023-02-22 16:41:28.740783
277,3,Minor,0,24x7 4Hrs Resolution Time,Hardware,Oracle,Incident,Hard Disk Drive Failure,2022-02-22 15:25:00,2022-02-22 16:30:00,2022-02-22 15:30:00,2022-02-22 16:30:00,2022-04-05 13:07:47,2023-02-22 16:41:28.740783
177,1,Critical,0,24x7 4Hrs Resolution Time,Storage,HPE,Incident,Hard Disk Drive Failure,2022-02-22 09:15:00,2022-02-22 13:00:00,2022-02-22 10:00:00,2022-02-22 13:00:00,2022-04-04 12:53:43,2023-02-22 16:41:28.740783
178,1,Critical,0,9x5xNBD 4Hrs Response Time,Server,HPE,Incident,System Board Failure,2022-02-22 21:17:00,2022-03-22 23:59:00,2022-02-22 21:30:00,2022-02-22 23:59:00,2022-04-04 12:58:00,2023-02-22 16:41:28.740783
675,4,Cosmatic,1,24x7 4Hrs Resolution Time,Server,HPE,Incident,Maintenance System,2022-02-22 21:00:00,2022-02-23 01:00:00,2022-02-22 21:00:00,2022-02-23 01:00:00,2023-01-09 23:59:13,2023-02-22 16:41:28.740783
252,2,Major,1,24x7 6Hrs Resolution Time,Storage,NetApp,Incident,Hard Disk Drive Failure,2022-02-22 19:44:00,2022-02-23 12:42:00,2022-02-22 19:52:00,2022-02-23 12:42:00,2022-04-05 01:48:51,2023-02-22 16:41:28.740783
727,3,Minor,2,24x7 4Hrs Response Time,Software,NetApp,Incident,General Incident,2021-11-09 13:52:00,2021-11-19 11:56:00,2021-11-09 14:00:00,2021-11-12 18:00:00,2022-05-11 22:49:34,2023-02-22 16:41:28.740783
1499,2,Major,1,24x7 4Hrs Resolution Time,Server,HPE,Incident,Hard Disk Drive Failure,2022-09-19 03:05:00,2022-09-19 15:00:00,2022-09-19 13:00:00,2022-09-19 15:00:00,2022-09-26 14:09:56,2023-02-22 16:41:28.740783
1459,2,Major,2,24x7 4Hrs Response Time,Server,HPE,Incident,Hard Disk Drive Failure,2022-09-19 15:30:00,2022-09-19 21:00:00,2022-09-19 16:00:00,2022-09-19 21:00:00,2022-09-20 13:08:51,2023-02-22 16:41:28.740783
1456,2,Major,2,24x7 4Hrs Response Time,Server,HPE,Incident,General Incident,2022-09-19 03:24:00,2022-09-19 15:30:00,2022-09-19 03:31:00,2022-09-19 15:30:00,2022-09-19 22:09:47,2023-02-22 16:41:28.740783
1474,2,Major,3,24x7 4Hrs Resolution Time,Switch,HPE,Incident,General Incident,2022-09-19 21:33:00,2022-09-21 16:00:00,2022-09-19 21:41:00,2022-09-21 16:00:00,2022-09-21 16:22:15,2023-02-22 16:41:28.740783
1498,2,Major,1,24x7 4Hrs Resolution Time,Storage,HPE,Incident,Hard Disk Drive Failure,2022-09-19 09:23:00,2022-09-19 14:00:00,2022-09-19 10:00:00,2022-09-19 14:00:00,2022-09-26 14:04:39,2023-02-22 16:41:28.740783
1549,2,Major,1,24x7 4Hrs Response Time,Software,VMWare,Incident,General Incident,2022-09-19 19:12:00,2022-09-20 06:00:00,2022-09-19 22:00:00,2022-09-20 06:00:00,2022-10-01 18:06:31,2023-02-22 16:41:28.740783
1612,4,Cosmatic,1,24x7 4Hrs Response Time,Software,VMWare,Request,General Incident,2022-09-19 10:04:00,2022-09-19 21:00:00,2022-09-19 11:00:00,2022-09-19 21:00:00,2022-10-01 20:15:53,2023-02-22 16:41:28.740783
1457,3,Minor,7,24x7 4Hrs Response Time,Software,Red Hat,Incident,General Incident,2022-09-19 12:50:00,2022-10-12 17:30:00,2022-09-19 12:57:00,2022-09-20 21:47:00,2022-10-12 17:32:34,2023-02-22 16:41:28.740783
149,2,Major,1,24x7 4Hrs Response Time,Server,HPE,Incident,Network Card Failure,2022-01-04 21:00:00,2022-01-07 15:00:00,2022-01-04 21:15:00,2022-01-07 15:00:00,2022-04-02 23:41:39,2023-02-22 16:41:28.740783
343,2,Major,1,24x7 4Hrs Resolution Time,Server,HPE,Incident,General Incident,2022-01-04 17:29:00,2022-01-04 21:00:00,2022-01-04 18:00:00,2022-01-04 21:00:00,2022-04-12 11:12:37,2023-02-22 16:41:28.740783
434,2,Major,1,24x7 4Hrs Resolution Time,Software,VMWare,Incident,Software,2022-01-04 14:21:00,2022-01-04 15:48:00,2022-01-04 14:30:00,2022-01-04 15:48:00,2022-04-27 12:36:05,2023-02-22 16:41:28.740783
356,3,Minor,1,24x7 6Hrs Resolution Time,Storage,HPE,Incident,Controller/Node Failure,2022-01-04 13:09:00,2022-01-04 17:30:00,2022-01-04 13:09:00,2022-01-04 17:30:00,2022-04-27 12:36:11,2023-02-22 16:41:28.740783
52,3,Minor,0,24x7 4Hrs Resolution Time,Storage,EMC,Incident,Hard Disk Drive Failure,2022-01-04 18:22:00,2022-01-10 20:00:00,2022-01-04 18:44:00,2022-01-10 20:00:00,2022-03-29 13:58:02,2023-02-22 16:41:28.740783
53,3,Minor,0,8x5 4Hrs Response Time,Storage,EMC,Incident,Hard Disk Drive Failure,2022-01-04 08:22:00,2022-01-14 20:00:00,2022-01-04 08:36:00,2022-01-14 20:00:00,2022-03-29 14:01:53,2023-02-22 16:41:28.740783
1779,2,Major,3,24x7 4Hrs Resolution Time,Storage,EMC,Incident,Controller/Node Failure,2022-11-07 16:27:00,2022-11-09 15:30:00,2022-11-07 16:34:00,2022-11-07 23:30:00,2022-11-14 10:33:18,2023-02-22 16:41:28.740783
1838,4,Cosmatic,1,24x7 6Hrs Resolution Time,Storage,YIP,Request,General Incident,2022-11-07 15:13:00,2022-11-11 15:30:00,2022-11-07 15:20:00,2022-11-11 15:26:00,2022-11-14 15:59:07,2023-02-22 16:41:28.740783
1905,4,Cosmatic,1,24x7 4Hrs Response Time,Software,VMWare,Request,General Incident,2022-11-07 09:16:00,2022-11-07 17:00:00,2022-11-07 09:30:00,2022-11-07 17:00:00,2022-11-23 08:28:07,2023-02-22 16:41:28.740783
2249,2,Major,1,24x7 4Hrs Resolution Time,Firewall,Palo Alto,Incident,General Incident,2023-01-30 14:49:00,2023-01-30 16:00:00,2023-01-30 14:55:00,2023-01-30 15:50:00,2023-02-07 01:04:29,2023-02-22 16:41:28.740783
1513,3,Minor,2,24x7 4Hrs Response Time,Storage,NetApp,Incident,General Incident,2022-09-25 16:32:00,2022-09-25 18:27:00,2022-09-25 16:37:00,2022-09-25 18:27:00,2022-09-27 13:12:34,2023-02-22 16:41:28.740783
1512,4,Cosmatic,1,24x7 4Hrs Response Time,Storage,NetApp,Request,General Incident,2022-09-25 13:00:00,2022-09-25 13:51:00,2022-09-25 13:51:00,2022-09-25 13:51:00,2022-09-27 13:09:06,2023-02-22 16:41:28.740783
1753,2,Major,1,24x7 4Hrs Resolution Time,Hardware,Broadcom,Incident,Network Cable Failure,2022-10-28 16:00:00,2022-11-02 13:00:00,2022-10-28 16:15:00,2022-11-02 10:00:00,2022-11-07 13:44:37,2023-02-22 16:41:28.740783
1736,2,Major,1,24x7 4Hrs Resolution Time,Storage,Veritas,Incident,General Incident,2022-10-28 20:46:00,2022-10-29 07:28:00,2022-10-28 20:58:00,2022-10-29 07:28:00,2022-10-29 10:21:50,2023-02-22 16:41:28.740783
1737,3,Minor,6,24x7 4Hrs Response Time,Software,Red Hat,Incident,General Incident,2022-10-28 17:43:00,2022-10-31 11:50:00,2022-10-28 17:59:00,2022-10-31 11:50:00,2022-11-07 15:14:38,2023-02-22 16:41:28.740783
1758,3,Minor,2,24x7 4Hrs Response Time,Software,Trend Micro,Incident,General Incident,2022-10-28 14:55:00,2022-11-03 13:48:00,2022-10-28 15:05:00,2022-11-03 13:47:00,2022-11-03 13:51:54,2023-02-22 16:41:28.740783
1897,4,Cosmatic,1,24x7 4Hrs Response Time,Software,VMWare,Request,General Incident,2022-10-28 15:34:00,2022-10-28 18:00:00,2022-10-28 16:00:00,2022-10-28 18:00:00,2022-11-23 08:10:48,2023-02-22 16:41:28.740783
1750,4,Cosmatic,1,24x7 6Hrs Resolution Time,Server,HPE,Request,Upgrade Software,2022-10-28 16:32:00,2022-10-28 21:00:00,2022-10-28 18:00:00,2022-10-28 21:00:00,2022-11-01 10:23:50,2023-02-22 16:41:28.740783
1805,4,Cosmatic,1,24x7 6Hrs Resolution Time,Storage,YIP,Request,Maintenance System,2022-10-28 16:00:00,2022-10-29 00:00:00,2022-10-28 16:00:00,2022-10-29 00:00:00,2022-11-10 09:00:55,2023-02-22 16:41:28.740783
636,3,Minor,1,24x7 4Hrs Response Time,Storage,NetApp,Request,General Incident,2021-01-11 15:30:00,2021-01-13 13:30:00,2021-01-11 15:40:00,2021-01-13 13:28:00,2022-05-09 23:00:05,2023-02-22 16:41:28.740783
1833,2,Major,3,24x7 4Hrs Response Time,Storage,NetApp,Incident,Hard Disk Drive Failure,2022-11-12 23:11:00,2022-11-14 13:33:00,2022-11-12 23:21:00,2022-11-14 13:33:00,2022-12-06 08:45:28,2023-02-22 16:41:28.740783
1848,2,Major,3,24x7 4Hrs Resolution Time,Software,VMWare,Incident,Software,2022-11-12 06:41:00,2023-01-09 12:05:00,2022-11-12 06:55:00,2022-11-21 11:35:00,2023-01-09 12:45:11,2023-02-22 16:41:28.740783
2119,2,Major,35,24x7 6Hrs Response Time,Software,Veritas,Incident,Backup Failure,2022-12-21 17:16:00,2023-02-15 12:39:00,2022-12-21 20:59:00,2023-01-24 11:30:00,2023-02-20 10:13:04,2023-02-22 16:41:28.740783
2026,2,Major,1,24x7 4Hrs Resolution Time,Firewall,Palo Alto,Incident,Software,2022-12-21 00:57:00,2022-12-21 14:35:00,2022-12-21 13:00:00,2022-12-21 13:50:00,2022-12-21 16:00:02,2023-02-22 16:41:28.740783
2027,2,Major,1,24x7 4Hrs Resolution Time,Firewall,Palo Alto,Incident,Software,2022-12-21 00:55:00,2022-12-21 14:35:00,2022-12-21 13:00:00,2022-12-21 13:50:00,2022-12-21 16:04:15,2023-02-22 16:41:28.740783
2036,2,Major,2,24x7 4Hrs Resolution Time,Storage,HPE,Incident,Controller/Node Failure,2022-12-21 21:11:00,2022-12-22 12:00:00,2022-12-21 21:12:00,2022-12-22 11:30:00,2022-12-23 15:05:21,2023-02-22 16:41:28.740783
2072,4,Cosmatic,1,24x7 4Hrs Resolution Time,Firewall,Fortinet,Request,Upgrade Software,2022-12-21 16:39:00,2022-12-21 20:00:00,2022-12-21 17:00:00,2022-12-21 20:00:00,2023-01-04 16:14:28,2023-02-22 16:41:28.740783
2073,4,Cosmatic,1,24x7 4Hrs Resolution Time,Firewall,Fortinet,Request,Upgrade Software,2022-12-21 19:48:00,2022-12-21 23:00:00,2022-12-21 20:00:00,2022-12-21 23:00:00,2023-01-04 16:19:27,2023-02-22 16:41:28.740783
2071,4,Cosmatic,1,24x7 4Hrs Resolution Time,Firewall,Fortinet,Request,Upgrade Software,2022-12-21 09:50:00,2022-12-21 16:00:00,2022-12-21 12:00:00,2022-12-21 16:00:00,2023-01-04 16:08:36,2023-02-22 16:41:28.740783
583,3,Minor,2,24x7 6Hrs Resolution Time,Software,NetApp,Incident,General Incident,2020-07-09 17:32:00,2020-07-17 21:15:00,2020-07-13 14:58:00,2020-07-14 16:31:00,2022-05-06 19:36:37,2023-02-22 16:41:28.740783
582,3,Minor,2,24x7 6Hrs Resolution Time,Software,NetApp,Request,General Incident,2020-07-09 08:50:00,2020-07-17 21:38:00,2020-07-17 21:38:00,2020-07-17 21:38:00,2022-05-06 19:28:13,2023-02-22 16:41:28.740783
307,4,Cosmatic,1,24x7 6Hrs Resolution Time,Storage,NetApp,Request,General Incident,2022-03-12 08:13:00,2022-03-12 15:31:00,2022-03-12 15:31:00,2022-03-12 15:31:00,2022-10-10 19:56:50,2023-02-22 16:41:28.740783
1093,2,Major,1,24x7 4Hrs Resolution Time,Server,HPE,Incident,Software,2022-07-15 13:00:00,2022-07-15 22:00:00,2022-07-15 15:20:00,2022-07-15 22:00:00,2022-11-07 16:49:41,2023-02-22 16:41:28.740783
1588,4,Cosmatic,1,24x7 4Hrs Response Time,Software,VMWare,Request,General Incident,2022-07-15 07:45:00,2022-07-15 17:00:00,2022-07-15 09:00:00,2022-07-15 17:00:00,2022-10-01 19:46:27,2023-02-22 16:41:28.740783
1143,4,Cosmatic,1,24x7 4Hrs Response Time,Software,VMWare,Request,General Incident,2022-07-15 13:27:00,2022-07-19 15:17:00,2022-07-15 13:27:00,2022-07-18 14:49:00,2022-10-10 20:07:27,2023-02-22 16:41:28.740783
1081,4,Cosmatic,1,24x7 6Hrs Resolution Time,Software,Trend Micro,Request,General Incident,2022-07-15 11:36:00,2022-07-15 16:16:00,2022-07-15 11:47:00,2022-07-15 16:16:00,2022-10-10 20:07:14,2023-02-22 16:41:28.740783
130,3,Minor,6,24x7 4Hrs Response Time,Storage,NetApp,Request,General Incident,2022-01-18 15:38:00,2022-09-05 17:50:00,2022-01-18 15:49:00,2022-09-05 17:50:00,2022-05-10 11:24:06,2023-02-22 16:41:28.740783
1417,2,Major,1,24x7 4Hrs Response Time,Hardware,HPE,Incident,General Incident,2022-09-08 09:05:00,2022-09-08 12:00:00,2022-09-08 09:30:00,2022-09-08 12:00:00,2022-09-10 22:16:32,2023-02-22 16:41:28.740783
1406,2,Major,2,24x7 4Hrs Resolution Time,Server,HPE,Incident,General Incident,2022-09-08 09:53:00,2022-09-08 13:30:00,2022-09-08 10:00:00,2022-09-08 13:30:00,2022-09-08 21:24:06,2023-02-22 16:41:28.740783
1408,2,Major,2,24x7 4Hrs Resolution Time,Server,HPE,Incident,General Incident,2022-09-08 11:17:00,2022-09-08 16:39:00,2022-09-08 11:24:00,2022-09-08 16:39:00,2022-09-08 21:40:00,2023-02-22 16:41:28.740783
1407,1,Critical,2,24x7 4Hrs Resolution Time,Storage,Veritas,Incident,General Incident,2022-09-08 09:45:00,2022-09-08 14:12:00,2022-09-08 09:53:00,2022-09-08 14:12:00,2022-09-08 21:31:53,2023-02-22 16:41:28.740783
1415,4,Cosmatic,1,24x7 4Hrs Resolution Time,Software,VMWare,Request,Upgrade Software,2022-09-08 09:00:00,2022-09-09 13:29:00,2022-09-08 09:00:00,2022-09-09 13:29:00,2022-09-13 11:59:42,2023-02-22 16:41:28.740783
1414,4,Cosmatic,1,24x7 4Hrs Resolution Time,Software,VMWare,Request,Upgrade Software,2022-09-08 09:00:00,2022-09-13 13:29:00,2022-09-09 09:00:00,2022-09-09 13:29:00,2022-09-13 11:59:12,2023-02-22 16:41:28.740783
1413,3,Minor,2,24x7 4Hrs Resolution Time,Software,Red Hat,Request,Configuration Change,2022-09-08 14:00:00,2022-09-20 08:50:00,2022-09-08 16:00:00,2022-09-08 16:00:00,2022-09-20 12:27:54,2023-02-22 16:41:28.740783
1444,3,Minor,3,24x7 4Hrs Resolution Time,Storage,NetApp,Incident,Hard Disk Drive Failure,2022-09-08 11:49:00,2022-09-09 10:43:00,2022-09-08 11:54:00,2022-09-08 17:00:00,2022-10-07 01:35:52,2023-02-22 16:41:28.740783
1410,3,Minor,3,24x7 4Hrs Resolution Time,Storage,NetApp,Incident,Hard Disk Drive Failure,2022-09-08 11:49:00,2022-09-09 10:43:00,2022-09-08 11:54:00,2022-09-08 17:00:00,2022-10-07 01:34:38,2023-02-22 16:41:28.740783
1431,4,Cosmatic,2,24x7 4Hrs Response Time,Storage,NetApp,Incident,Hard Disk Drive Failure,2022-09-08 05:28:00,2022-09-11 22:15:00,2022-09-08 05:30:00,2022-09-11 08:00:00,2022-09-13 12:25:34,2023-02-22 16:41:28.740783
1429,2,Major,1,24x7 4Hrs Resolution Time,Storage,HPE,Incident,Hard Disk Drive Failure,2022-09-08 16:25:00,2022-09-08 22:00:00,2022-09-08 18:00:00,2022-09-08 22:00:00,2022-09-13 11:28:37,2023-02-22 16:41:28.740783
281,3,Minor,0,24x7 4Hrs Resolution Time,Hardware,Oracle,Incident,Hard Disk Drive Failure,2022-03-24 09:00:00,2022-03-24 15:00:00,2022-03-24 13:00:00,2022-03-24 15:00:00,2022-04-05 13:27:45,2023-02-22 16:41:28.740783
24,1,Critical,1,24x7 4Hrs Resolution Time,Server,HPE,Incident,Hard Disk Drive Failure,2022-03-24 17:14:00,2022-03-24 22:00:00,2022-03-24 17:18:00,2022-03-24 22:00:00,2022-03-24 22:08:41,2023-02-22 16:41:28.740783
153,1,Critical,1,24x7 4Hrs Resolution Time,Storage,NetApp,Incident,General Incident,2022-03-24 02:29:00,2022-03-24 09:00:00,2022-03-24 02:30:00,2022-03-24 09:00:00,2022-04-03 13:47:18,2023-02-22 16:41:28.740783
246,2,Major,1,24x7 4Hrs Resolution Time,Storage,YIP,Incident,Power Supply Failure,2022-03-24 12:17:00,2022-03-24 14:30:00,2022-03-24 13:00:00,2022-03-24 14:30:00,2022-04-04 22:28:49,2023-02-22 16:41:28.740783
132,2,Major,1,24x7 4Hrs Response Time,Software,Oracle,Incident,General Incident,2022-03-24 15:22:00,2022-03-25 12:52:00,2022-03-24 15:23:00,2022-03-25 12:52:00,2022-04-02 16:47:06,2023-02-22 16:41:28.740783
